Dt,Adj Close,Volume,SMAVG (15)
6/13/2006,710.02,3405920256,2816855296
6/14/2006,713.445,2922793984,2818554624
6/15/2006,729.892,3029147904,2790974208
6/16/2006,726.848,3564822016,2847834880
6/19/2006,719.436,2332313088,2865795328
6/20/2006,718.993,2251413760,2856940544
6/21/2006,727.049,2581387008,2820411392
6/22/2006,723.198,2268975872,2784005120
6/23/2006,723.336,2235554304,2765509888
6/26/2006,727.251,2032819712,2737156864
6/27/2006,720.244,2466540032,2707468032
6/28/2006,723.64,2310041856,2678909184
6/29/2006,740.374,2880124672,2612853760
6/30/2006,740.143,4467269632,2750281728
7/3/2006,745.845,1140512640,2659309056
7/5/2006,739.554,2268382976,2583473408
7/6/2006,741.39,2259045632,2539223296
7/7/2006,735.713,2356679168,2494392064
7/10/2006,736.295,2117870080,2397928704
7/11/2006,739.155,2674878976,2420766464
7/12/2006,730.555,2428897792,2432598784
7/13/2006,720.354,2833498880,2449406208
7/14/2006,716.189,2603526912,2471709440
7/17/2006,714.837,2190233344,2468688128
7/18/2006,716.478,2748246528,2516383232
7/19/2006,730.791,3176405760,2563707648
7/20/2006,722.809,2842931456,2599233536
7/21/2006,716.401,3236842496,2623014912
7/24/2006,729.199,2514110720,2492804096
7/25/2006,734.415,2764304384,2601057024
7/26/2006,733.733,2943844096,2646087680
7/27/2006,729.631,2962451200,2692981504
7/28/2006,739.408,2640636928,2711911936
7/31/2006,738.692,2458367744,2734611712
8/1/2006,734.453,2172599040,2701126400
8/2/2006,739.14,2306391296,2692959488
8/3/2006,741.263,2423298304,2665612800
8/4/2006,740.61,2318354688,2646601216
8/7/2006,737.948,1841197824,2623332096
8/8/2006,734.659,2258605568,2590689536
8/9/2006,730.881,2405660160,2539306496
8/10/2006,734.385,2133039104,2491980288
8/11/2006,730.786,1750620800,2392898816
8/14/2006,731.904,1865852800,2349681664
8/15/2006,742.845,2059236480,2302676992
8/16/2006,749.324,2280897280,2258480640
8/17/2006,750.645,2204107520,2207924480
8/18/2006,753.025,1945290752,2161568000
8/21/2006,749.567,1546277760,2100761984
8/22/2006,750.56,1744279808,2072207360
8/23/2006,746.381,1670092928,2029787392
8/24/2006,747.832,1693985536,1981166592
8/25/2006,747.313,1469211648,1924557056
8/28/2006,751.904,1606238208,1908893056
8/29/2006,754.158,1908657792,1885563264
8/30/2006,755.007,1798835200,1845108224
8/31/2006,755.092,1899012864,1829506432
9/1/2006,758.791,1521244928,1814214784
9/5/2006,760.632,1898852864,1816414720
9/6/2006,752.099,2004035584,1812734720
9/7/2006,748.254,2064144000,1798284544
9/8/2006,750.933,1759086464,1768616448
9/11/2006,751.083,2097569152,1778768256
9/12/2006,760.206,2411665920,1836460800
9/13/2006,763.541,2199027968,1866777344
9/14/2006,762.218,2055479936,1892469888
9/15/2006,764.082,3152623104,1989712384
9/18/2006,764.441,2033586688,2027337344
9/19/2006,762.568,2224593664,2068561024
9/20/2006,767.102,2375409664,2099677824
9/21/2006,762.424,2286612992,2132196352
9/22/2006,759.771,1908129280,2132804096
9/25/2006,766.466,2289424896,2184016128
9/26/2006,771.904,2323665408,2212336896
9/27/2006,772.395,2370777856,2236786432
9/28/2006,773.596,2040189184,2235189504
9/29/2006,771.07,1977668224,2249761536
10/2/2006,768.013,1935901952,2238983680
10/3/2006,769.218,2272596480,2229712384
10/4/2006,779.285,2540846336,2252500480
10/5/2006,782.494,2326494976,2270567936
10/6/2006,780.144,2102017536,2200527616
10/9/2006,781.729,1735235584,2180637696
10/10/2006,783.352,2060706304,2169711872
10/11/2006,781.13,2229103872,2159958016
10/12/2006,789.584,2215395328,2155210240
10/13/2006,791.663,2079250688,2166618368
10/16/2006,794.343,1953430528,2144218624
10/17/2006,790.94,2197002496,2135774464
10/18/2006,791.691,2328959744,2132986624
10/19/2006,792.474,2266974720,2148105728
10/20/2006,792.455,2251385856,2166353408
10/23/2006,796.961,2117583360,2178465536
10/24/2006,797.014,2231888128,2175751680
10/25/2006,799.89,2444246528,2169311744
10/26/2006,804.754,2503576320,2181117184
10/27/2006,797.728,2287784192,2193501696
10/30/2006,798.5,1970262016,2209169920
10/31/2006,798.049,2271090944,2223195648
11/1/2006,791.145,2288253184,2227138816
11/2/2006,790.687,2189795328,2225432320
11/3/2006,789.512,2017166464,2221293312
11/6/2006,798.699,2071925760,2229192960
11/7/2006,800.424,2171454208,2227489792
11/8/2006,802.627,2243055616,2221762816
11/9/2006,798.131,2472643072,2235474176
11/10/2006,800.455,1838364416,2207939328
11/13/2006,802.612,1831421184,2188861952
11/14/2006,808.538,2108001536,2180602624
11/15/2006,811.208,2235435008,2166681856
11/16/2006,812.74,2160934656,2143839232
11/17/2006,813.131,2105455104,2131683840
11/20/2006,813.191,1905296384,2127352832
11/21/2006,814.81,1896646912,2102389888
11/22/2006,816.997,1716404736,2064266752
11/24/2006,814.523,652865792,1961804672
11/27/2006,802.078,2101943040,1967456512
11/28/2006,804.738,2134435840,1971623808
11/29/2006,812.492,2069218816,1964808192
11/30/2006,813.571,2854679296,2005583104
12/1/2006,811.347,2266189056,1991819392
12/4/2006,819.438,2025806464,2004315648
12/5/2006,822.611,2117617920,2023395328
12/6/2006,821.551,2023621120,2017769984
12/7/2006,818.262,2025607040,2003781504
12/8/2006,819.536,1836854912,1982176128
12/11/2006,821.209,1807654656,1962322816
12/12/2006,819.627,2037396224,1971129472
12/13/2006,820.306,1928890624,1973278976
12/14/2006,827.014,2032814464,1994372992
12/15/2006,827.476,2908373760,2144740224
12/18/2006,823.855,2008196736,2138490496
12/19/2006,825.333,2074968320,2134525952
12/20/2006,824.729,1847489024,2119744000
12/21/2006,821.557,1803873920,2049690240
12/22/2006,817.5,1329912960,1987271936
12/26/2006,821.438,1070496512,1923584512
12/27/2006,827.5,1296517376,1868844544
12/28/2006,826.131,1210711936,1814650624
12/29/2006,822.136,1416178432,1774022016
1/3/2007,821.611,2722679040,1833076992
1/4/2007,823.122,2292265984,1865384320
1/5/2007,817.205,2229713920,1878205568
1/8/2007,819.026,2058075008,1886817792
1/9/2007,819.152,2256940032,1901759488
1/10/2007,821.198,2173883904,1852793600
1/11/2007,827.3,2285409024,1871274368
1/12/2007,831.639,2104637056,1873252224
1/16/2007,832.012,2092028032,1889554816
1/17/2007,831.05,2176260096,1914380672
1/18/2007,827.429,2265922048,1976781184
1/19/2007,830.412,2176269056,2050499456
1/22/2007,825.794,1982488960,2096230784
1/23/2007,829.167,2147409024,2158677248
1/24/2007,836.584,2127922944,2206126848
1/25/2007,827.249,2303190016,2178160896
1/26/2007,826.95,2070201984,2163356672
1/29/2007,826.948,2037769984,2150560512
1/30/2007,831.558,1968663040,2144599680
1/31/2007,836.964,2271503104,2145570560
2/1/2007,841.878,2225580032,2149017088
2/2/2007,843.412,1874868992,2121647616
2/5/2007,842.57,1916988032,2109137664
2/6/2007,843.78,2018599936,2104242432
2/7/2007,845.782,2029910016,2094485760
2/8/2007,844.915,2059846016,2080747392
2/9/2007,838.434,2185745920,2081379200
2/12/2007,835.44,1754578048,2066185088
2/13/2007,841.967,1903517952,2049925760
2/14/2007,847.989,2019384064,2042689792
2/15/2007,849.166,1805243008,2009493376
2/16/2007,848.983,1904715008,1998460928
2/20/2007,852.419,1934486016,1991575296
2/21/2007,851.62,1923810944,1988585088
2/22/2007,850.974,1944637056,1966794112
2/23/2007,848.149,1944509056,1948056064
2/26/2007,846.597,2052754944,1959915008
2/27/2007,817.422,3110957056,2039512960
2/28/2007,821.514,2942536960,2101108864
3/1/2007,819.345,2938319104,2161669376
3/2/2007,809.085,2531909120,2193140224
3/5/2007,799.92,2545617920,2217131776
3/6/2007,813.043,2404544000,2260462848
3/7/2007,810.987,2223503872,2281795328
3/8/2007,816.774,2194771968,2293487616
3/9/2007,817.841,1946657024,2302915328
3/12/2007,820.316,1966674944,2307045888
3/13/2007,803.384,2634526976,2353715456
3/14/2007,808.45,2731092992,2407534080
3/15/2007,812.29,2010612992,2411932672
3/16/2007,808.883,2816382976,2470057472
3/19/2007,817.672,2004461056,2466838016
3/20/2007,823.167,1994030976,2392376320
3/21/2007,836.976,2269426944,2347502080
3/22/2007,836.848,2157029888,2295416320
3/23/2007,837.8,1874941952,2251618304
3/26/2007,838.249,1973693952,2213490176
3/27/2007,833.033,1918023040,2181055488
3/28/2007,826.826,2075389952,2171181056
3/29/2007,829.46,2047348992,2161352960
3/30/2007,829.056,2205837056,2178631680
4/2/2007,831.286,2014356992,2181810432
4/3/2007,839.08,2102397056,2146335104
4/4/2007,839.915,1859341952,2088218368
4/5/2007,842.536,1690482944,2066876416
4/9/2007,843.013,1793305984,1998671232
4/10/2007,845.121,1883412992,1990601344
4/11/2007,839.543,2112018944,1998467200
4/12/2007,844.668,2010375936,1981197184
4/13/2007,847.782,1936259968,1966479232
4/16/2007,856.934,2023561984,1976387200
4/17/2007,858.277,2138814976,1987395200
4/18/2007,858.44,2225370112,2007885056
4/19/2007,856.728,2253047040,2019728896
4/20/2007,864.551,2632312064,2058726400
4/23/2007,862.922,2015844992,2046060288
4/24/2007,862.35,2315546112,2066139520
4/25/2007,870.371,2498300928,2092533120
4/26/2007,870.158,2458321920,2132465152
4/27/2007,869.33,2165476096,2164131328
4/30/2007,861.377,2383280128,2203462912
5/1/2007,863.569,2533063936,2246772992
5/2/2007,870.29,2276833024,2257760512
5/3/2007,873.598,2242930944,2273264384
5/4/2007,875.774,2202680064,2291025664
5/7/2007,877.513,1789277952,2275406592
5/8/2007,876.62,2053032960,2269687808
5/9/2007,879.847,2199987968,2267995648
5/10/2007,867.191,2195500032,2264159232
5/11/2007,875.696,1857399040,2212498432
5/14/2007,873.377,1932305024,2206929152
5/15/2007,871.052,2247620096,2202400768
5/16/2007,878.179,2077773056,2174365440
5/17/2007,877.064,1983014016,2142678272
5/18/2007,882.911,2228473088,2146878080
5/21/2007,885.708,2096104960,2127733120
5/22/2007,886.321,1987595008,2091368448
5/23/2007,884.76,2120297984,2080932864
5/24/2007,875.264,2417637888,2092579968
5/25/2007,880.19,1615938944,2053463808
5/29/2007,882.798,1896311040,2060599424
5/30/2007,889.968,2132216960,2065878400
5/31/2007,890.952,2614233088,2093494656
6/1/2007,894.696,1970190976,2078474112
6/4/2007,896.414,1931883008,2083439616
6/5/2007,891.344,2212638976,2102128640
6/6/2007,883.007,2110658944,2092997888
6/7/2007,867.124,2539863040,2123803904
6/8/2007,876.919,2058973952,2128867840
6/11/2007,877.375,1744753024,2096619904
6/12/2007,867.935,2167604992,2101386496
6/13/2007,880.268,2190793984,2114933120
6/14/2007,884.645,1948230016,2103461888
6/15/2007,890.933,2916747008,2136735872
6/18/2007,889.55,1703058048,2142543744
6/19/2007,891.068,1948041984,2145992576
6/20/2007,879.189,2168238080,2148393984
6/21/2007,884.306,2175077120,2119116928
6/22/2007,873.123,3410768896,2215155456
6/25/2007,869.37,2378938880,2244959232
6/26/2007,866.367,2374114048,2255724032
6/27/2007,874.795,2390013952,2274347776
6/28/2007,874.742,2092201984,2244503808
6/29/2007,873.193,2385797888,2266291968
7/2/2007,882.992,1951362048,2280066048
7/3/2007,886.138,1073625024,2207133952
7/5/2007,886.978,1921046016,2189150720
7/6/2007,890.295,1711401984,2173362176
7/9/2007,891.148,1880109952,2104253056
7/10/2007,878.297,2325416960,2145743616
7/11/2007,883.045,2084243968,2154823680
7/12/2007,899.169,2320465920,2164972288
7/13/2007,901.98,1845700992,2143013888
7/16/2007,899.436,1879105024,2040902912
7/17/2007,899.425,2124531968,2023942528
7/18/2007,897.406,2430547968,2027704832
7/19/2007,901.708,2212922112,2015898624
7/20/2007,890.525,2767323904,2060906752
7/23/2007,893.813,2178536960,2047089408
7/24/2007,875.297,2790429952,2103027200
7/25/2007,878.307,2791088896,2217524736
7/26/2007,857.69,3801038080,2342857728
7/27/2007,844.309,3117810944,2436618240
7/30/2007,852.821,2768573952,2495849216
7/31/2007,842.591,3060574976,2544859648
8/1/2007,847.454,3332183040,2628055552
8/2/2007,851.875,2759040000,2657293824
8/3/2007,828.689,2995515904,2733948160
8/6/2007,846.302,3180582912,2820713472
8/7/2007,852.024,3196153088,2892154880
8/8/2007,864.798,3867980032,2987983616
8/9/2007,840.964,3996187904,3106867968
8/10/2007,841.372,3552877056,3159238144
8/13/2007,840.652,2462273024,3178153984
8/14/2007,825.039,2350899968,3148851968
8/15/2007,812.62,2617764096,3137296896
8/16/2007,815.431,3891823104,3143349248
8/17/2007,835.184,3342159104,3158305792
8/20/2007,835.755,2018502016,3108301056
8/21/2007,837.165,1864792064,3028582144
8/22/2007,847.514,1948835968,2936359168
8/23/2007,845.692,1855239936,2876105728
8/24/2007,855.729,1661847040,2787194368
8/27/2007,848.208,1488651008,2674398976
8/28/2007,828.096,1877235968,2586471168
8/29/2007,846.321,1831745024,2450722304
8/30/2007,843.015,1801724032,2304424704
8/31/2007,852.976,1872301056,2192386304
9/4/2007,862.194,1925545984,2156604416
9/5/2007,852.585,1993795968,2132797440
9/6/2007,856.02,1815899008,2079339776
9/7/2007,841.415,2021352960,1954641792
9/10/2007,839.337,1885319936,1857519232
9/11/2007,850.82,1839339008,1845575040
9/12/2007,850.479,1859526016,1845223936
9/13/2007,856.849,1785458048,1834332032
9/14/2007,857.697,1670108032,1821989888
9/17/2007,852.733,1510364032,1811891072
9/18/2007,878.1,2294809088,1865634944
9/19/2007,883.858,2311609088,1894593152
9/20/2007,877.95,1758790016,1889729536
9/21/2007,881.869,3007677952,1970126464
9/24/2007,877.103,1890381952,1971331840
9/25/2007,876.622,1857667968,1966806656
9/26/2007,881.687,1846588032,1956992768
9/27/2007,885.843,1609424000,1943227776
9/28/2007,882.785,1854686976,1932116736
10/1/2007,895.218,1979015936,1938363136
10/2/2007,896.032,1702743040,1929256704
10/3/2007,891.81,1716883968,1919747200
10/4/2007,893.704,1521720960,1902164736
10/5/2007,903.358,1768238976,1908706816
10/8/2007,900.325,1268481024,1892581248
10/9/2007,907.578,1680008960,1851594624
10/10/2007,906.478,1624621952,1805795456
10/11/2007,901.065,2106546944,1828979200
10/12/2007,905.668,1647796992,1738320512
10/15/2007,897.71,1847047040,1735431552
10/16/2007,891.598,1840583040,1734292480
10/17/2007,893.161,2086361984,1750277504
10/18/2007,892.734,1818311040,1764203264
10/19/2007,869.693,2500364032,1807248384
10/22/2007,873.879,1943436032,1804876416
10/23/2007,881.713,2003138944,1824902784
10/24/2007,879.089,2413659904,1871354496
10/25/2007,877.516,2423269120,1931457792
10/26/2007,889.606,2163692032,1957821312
10/29/2007,892.93,1776595968,1991695616
10/30/2007,887.103,1849650944,2003005056
10/31/2007,898.075,2303038976,2048232832
11/1/2007,874.072,2459043072,2071732608
11/2/2007,874.743,2447740928,2125062144
11/5/2007,869.49,2123714048,2143506688
11/6/2007,880.095,2204819968,2167789056
11/7/2007,854.81,2382650880,2187541760
11/8/2007,855.059,3146194944,2276067328
11/9/2007,842.988,2649334016,2285998592
11/12/2007,833.697,2452049920,2319906304
11/13/2007,857.312,2382854912,2345220608
11/14/2007,851.409,2243465984,2333874432
11/15/2007,840.575,2095309056,2312010496
11/16/2007,844.147,2512969984,2335295488
11/19/2007,828.752,2277496064,2368688896
11/20/2007,831.508,2597666048,2418556672
11/21/2007,819.036,2128802944,2406940928
11/23/2007,832.594,859617792,2300312576
11/26/2007,814.038,2049287040,2273748992
11/27/2007,825.367,2251712000,2282281984
11/28/2007,849.422,2409539072,2295930112
11/29/2007,849.592,1890392064,2263112704
11/30/2007,855.848,2684186112,2232312320
12/3/2007,850.772,1858598016,2179596544
12/4/2007,845.119,1864711936,2140440576
12/5/2007,857.636,2036779008,2117368832
12/6/2007,871.626,1875364992,2092828800
12/7/2007,870.814,1675128960,2064816768
12/10/2007,877.433,1651808000,2007405952
12/11/2007,854.593,2175585024,2000611968
12/12/2007,859.223,2367951872,1985297664
12/13/2007,859.912,2060178048,1980722688
12/14/2007,847.747,1865235968,2047763840
12/17/2007,834.484,1917744000,2038994304
12/18/2007,840.294,2017105024,2023353856
12/19/2007,839.793,1849462016,1986015360
12/20/2007,845.067,1899121024,1986597376
12/21/2007,859.436,3296595968,2027424640
12/24/2007,866.61,715022016,1951186304
12/26/2007,867.345,1140535040,1902907776
12/27/2007,853.96,1317454976,1854952832
12/28/2007,854.784,1298934016,1816524160
12/31/2007,849.221,1505958016,1805246080
1/2/2008,837.171,2034934016,1830787840
1/3/2008,835.863,1874198016,1810695296
1/4/2008,814.439,2387247104,1811981696
1/7/2008,816.186,2474144000,1839579392
1/8/2008,800.535,2599311872,1888517760
1/9/2008,810.285,2884058880,1952938752
1/10/2008,817.139,2862147072,2009274880
1/11/2008,805.57,2495525888,2052345856
1/14/2008,814.139,2025918976,2060799104
1/15/2008,794.181,2521008128,2009093248
1/16/2008,790.233,3138702080,2170671872
1/17/2008,767.251,2997529088,2294471424
1/18/2008,762.611,3420898048,2434701056
1/22/2008,755.089,3575427072,2586467328
1/23/2008,771.931,3907883008,2746595584
1/24/2008,779.616,3069957120,2815597056
1/25/2008,768.466,2685672960,2869695488
1/28/2008,782.536,2237146880,2859688704
1/29/2008,787.438,2215435008,2842441472
1/30/2008,782.721,2553714944,2839401728
1/31/2008,796.826,3082103040,2852604672
2/1/2008,808.284,2792150016,2847938048
2/4/2008,800.119,2005001984,2815236608
2/5/2008,775.026,2427047936,2841978368
2/6/2008,768.342,2305728000,2827626496
2/7/2008,774.763,2642578944,2794551552
2/8/2008,772.002,2125266048,2736400640
2/11/2008,776.43,2014657024,2642651392
2/12/2008,781.584,2132466944,2546454016
2/13/2008,792.732,2045223040,2422276608
2/14/2008,781.581,2011748992,2351729408
2/15/2008,781.667,2101638016,2312793856
2/19/2008,781.259,1941532032,2293086208
2/20/2008,788.028,2116923008,2286518784
2/21/2008,777.551,2066092032,2254010368
2/22/2008,782.995,2089682048,2187848960
2/25/2008,794.767,2146989952,2144838400
2/26/2008,800.516,2193700096,2157418240
2/27/2008,799.3,2070843008,2133671296
2/28/2008,791.752,2044596992,2116262528
2/29/2008,770.449,2555598080,2110463872
3/3/2008,770.647,2197516032,2115280512
3/4/2008,767.659,2550980096,2151035392
3/5/2008,771.84,2261659904,2159648256
3/6/2008,753.928,2221719040,2171414528
3/7/2008,747.576,2377690880,2195810816
3/10/2008,734.722,2184363008,2201325824
3/11/2008,762.105,2611021056,2245958400
3/12/2008,755.573,2144295040,2247783168
3/13/2008,760.703,2519433984,2278006016
3/14/2008,744.829,2644663040,2315004672
3/17/2008,736.147,2687846912,2351061760
3/18/2008,767.311,2651002112,2381548544
3/19/2008,748.551,2477880064,2408684544
3/20/2008,766.036,3891698944,2531824640
3/24/2008,779.237,2210233088,2508800256
3/25/2008,782.073,2029702016,2497612544
3/26/2008,775.665,1929229056,2456162560
3/27/2008,766.584,1976904960,2437178880
3/28/2008,760.136,1831698944,2411177472
3/31/2008,764.633,2051376000,2389423104
4/1/2008,791.472,2259597056,2394438912
4/2/2008,790.677,1949432064,2350332928
4/3/2008,792.129,1705401984,2321073408
4/4/2008,793.063,1709667968,2267088896
4/7/2008,794.214,1659831040,2201433600
4/8/2008,790.824,1600834048,2128966016
4/9/2008,783.242,1716756992,2066683008
4/10/2008,787.686,2020668032,2036202112
4/11/2008,771.357,1815361024,1897779584
4/14/2008,768.906,1588167936,1856308608
4/15/2008,772.619,1736056064,1836732160
4/16/2008,790.934,2020953984,1842847232
4/17/2008,790.564,1682099968,1823193600
4/18/2008,804.564,2119366016,1842371328
4/21/2008,803.258,1550465024,1808977280
4/22/2008,795.357,1821299968,1779757440
4/23/2008,797.745,1925891968,1778188160
4/24/2008,803.24,2090861952,1803885440
4/25/2008,808.87,1804594048,1810213888
4/28/2008,808.578,1650648064,1809601664
4/29/2008,804.844,1667814016,1814066944
4/30/2008,802.024,2042912000,1835810688
5/1/2008,815.457,2036041984,1836835584
5/2/2008,817.523,1862387968,1839970688
5/5/2008,814.471,1693112064,1846967040
5/6/2008,820.773,1779198976,1849843200
5/7/2008,806.504,1856728960,1838894848
5/8/2008,809.822,1766438016,1844517376
5/9/2008,805.462,1498185984,1803105408
5/12/2008,814.66,1474480000,1798039680
5/13/2008,815.304,1691010944,1789353856
5/14/2008,818.168,1676203008,1772707840
5/15/2008,826.987,1791207040,1752730880
5/16/2008,828.147,1947774976,1762276224
5/19/2008,828.177,1698343936,1765456000
5/20/2008,821.391,1729419008,1769563008
5/21/2008,808.408,1895682048,1759747712
5/22/2008,810.904,1680097024,1736018048
5/23/2008,800.598,1528626944,1713767296
5/27/2008,806.371,1556609024,1704667008
5/28/2008,810.153,1650553984,1696090752
5/29/2008,814.703,1691197952,1685055360
5/30/2008,816.805,2050860032,1704016768
6/2/2008,808.732,1666132992,1715213312
6/3/2008,804.633,1881944960,1742377600
6/4/2008,804.802,1884787968,1755296000
6/5/2008,821.186,1866888960,1768008448
6/6/2008,796.602,2053684992,1785506944
6/9/2008,796.489,1889730048,1781637376
6/10/2008,793.964,1884976000,1794079488
6/11/2008,780.406,1915641984,1806494336
6/12/2008,782.596,1931929984,1808910848
6/13/2008,794.681,1799559040,1816875008
6/16/2008,796.096,1661748992,1825749760
6/17/2008,791.361,1517698944,1823155840
6/18/2008,783.856,1808418048,1833680000
6/19/2008,787.026,1861752960,1845050368
6/20/2008,772.726,2949056000,1904930176
6/23/2008,771.987,1575832064,1898910080
6/24/2008,768.051,1898728960,1900029056
6/25/2008,773.062,1931623040,1903151360
6/26/2008,750.862,2106528000,1919127296
6/27/2008,748.286,3540673024,2018259840
6/30/2008,748.096,2180815104,2037665536
7/1/2008,750.445,2348315904,2068554752
7/2/2008,735.134,2150712064,2084226176
7/3/2008,734.051,1268813952,2040018432
7/7/2008,727.501,2147417984,2063208960
7/8/2008,741.026,2367260928,2110243072
7/9/2008,724.645,2112832000,2149918720
7/10/2008,729.89,2110109952,2170031360
7/11/2008,723.349,2377251072,2204398080
7/14/2008,716.704,1957810944,2138315008
7/15/2008,709.311,2655789056,2210312192
7/16/2008,727.479,2346068992,2240134912
7/17/2008,735.85,2602362112,2284850688
7/18/2008,735.58,2376270080,2302833664
7/21/2008,736.658,1675255040,2178472448
7/22/2008,746.784,2259814912,2183738880
7/23/2008,749.224,2449819904,2190505984
7/24/2008,731.207,2316342016,2201548032
7/25/2008,735.128,1825516032,2238661376
7/28/2008,722.024,1710978944,2209565440
7/29/2008,738.821,2017344000,2186237696
7/30/2008,750.434,2047881984,2181907712
7/31/2008,741.117,2097234944,2181049344
8/1/2008,737.556,1777545984,2141069056
8/4/2008,729.084,1719794944,2125201280
8/5/2008,748.794,2017230976,2082630784
8/6/2008,752.181,1802722944,2046407680
8/7/2008,739.145,1883152000,1998460288
8/8/2008,756.344,1820011008,1961376384
8/11/2008,762.564,1829959040,1971689984
8/12/2008,753.948,1660260992,1931719680
8/13/2008,752.935,1685528064,1880766976
8/14/2008,757.509,1451293952,1823097088
8/15/2008,759.822,1682112000,1813536768
8/18/2008,748.563,1393664000,1792382464
8/19/2008,741.286,1440774016,1753944448
8/20/2008,745.65,1474716032,1715733376
8/21/2008,746.808,1265099008,1660257664
8/22/2008,755.305,1232168960,1623899136
8/25/2008,740.402,1235515008,1591613824
8/26/2008,743.202,1209673984,1537776768
8/27/2008,749.707,1205363968,1497952768
8/28/2008,760.939,1354392064,1462702080
8/29/2008,751.128,1398081024,1434573440
9/2/2008,747.285,1631832960,1421365120
9/3/2008,745.259,1756936960,1427810176
9/4/2008,723.284,1883122944,1440983168
9/5/2008,726.303,1736865024,1460021248
9/8/2008,739.708,2347387904,1504372864
9/9/2008,713.683,2328982016,1566727424
9/10/2008,719.149,2083133952,1609551488
9/11/2008,727.788,1994818944,1644225024
9/12/2008,730.425,1839629952,1682527104
9/15/2008,696.307,2587139072,1772858368
9/16/2008,709.056,3023696896,1892070528
9/17/2008,675.828,2926605056,2006532608
9/18/2008,706.523,3682266112,2171659264
9/19/2008,735.848,4567035904,2385835520
9/22/2008,706.711,1748003968,2409163776
9/23/2008,695.899,1713275008,2414593280
9/24/2008,693.239,1609406976,2404758016
9/25/2008,705.557,1726669056,2394327808
9/26/2008,706.503,1639072000,2387808256
9/29/2008,646.237,2641123072,2407390464
9/30/2008,679.252,2199145984,2398734848
10/1/2008,675.175,1826546944,2381628928
10/2/2008,645.633,2011010048,2382708480
10/3/2008,635.432,2042396032,2396226048
10/6/2008,610.151,2802553088,2410587136
10/7/2008,575.025,2435885056,2371399680
10/8/2008,568.144,3033752064,2378542848
10/9/2008,524.873,2824491008,2321357824
10/10/2008,520.972,4084594944,2289195008
10/13/2008,580.754,2468734976,2337243648
10/14/2008,575.335,2601487872,2396457984
10/15/2008,522.734,2334048000,2444767232
10/16/2008,545.574,2884132096,2521931520
10/17/2008,542.553,2521327104,2580748544
10/20/2008,567.843,1702648960,2518183680
10/21/2008,550.589,1700510976,2484941312
10/22/2008,517.187,2245358080,2512861952
10/23/2008,520.121,2524020992,2547062784
10/24/2008,502.318,2304803072,2564556544
10/27/2008,485.248,1897049984,2504189696
10/28/2008,534.943,2499587072,2508436480
10/29/2008,532.292,2358050048,2463389696
10/30/2008,547.789,2028836992,2410345984
10/31/2008,557.838,2273484032,2289605376
11/3/2008,556.621,1469572992,2222994432
11/4/2008,577.623,1930547968,2178265344
11/5/2008,546.934,1864240000,2146944640
11/6/2008,519.945,2166434048,2099098112
11/7/2008,534.458,1737975040,2046874624
11/10/2008,526.573,1589245952,2039314432
11/11/2008,514.708,1765671936,2043658496
11/12/2008,487.36,2028451968,2029198080
11/13/2008,521.963,2844664064,2050574336
11/14/2008,498.683,2040355968,2032944512
11/17/2008,486.723,1772265984,2024625664
11/18/2008,490.367,2214192896,2005599360
11/19/2008,459.17,2246516992,1998163840
11/20/2008,427.825,3034413056,2065202176
11/21/2008,454.124,3203290112,2127189248
11/24/2008,484.388,2682177024,2208029440
11/25/2008,488.333,2517922048,2247187712
11/26/2008,507.216,1857794048,2246758144
11/28/2008,512.231,947121792,2165470720
12/1/2008,464.691,2148976128,2192870656
12/2/2008,483.993,2171543040,2231690496
12/3/2008,496.578,2127481984,2255811072
12/4/2008,481.631,2013272960,2254799104
12/5/2008,499.939,2198327040,2211709952
12/8/2008,519.581,2277187072,2227498752
12/9/2008,507.335,1989153024,2241957888
12/10/2008,514.543,1671901952,2205805312
12/11/2008,498.32,1880174976,2181382400
12/12/2008,503.898,1861117952,2103162752
12/15/2008,496.322,1561737984,1993725952
12/16/2008,522.622,2034973056,1950578944
12/17/2008,519.358,1788599040,1901957504
12/18/2008,508.589,1811937024,1898900352
12/19/2008,510.796,3381745920,2061208576
12/22/2008,500.98,1559057024,2021880704
12/23/2008,496.247,1219556992,1958414976
12/24/2008,498.858,483255008,1848799744
12/26/2008,502.219,612276224,1755400064
12/29/2008,499.129,1084324992,1681133184
12/30/2008,511.986,1188637952,1608563328
12/31/2008,520.603,1659992960,1586619264
1/2/2009,536.26,1348633984,1565068032
1/5/2009,534.434,1646755968,1549506816
1/6/2009,539.777,1736424960,1541193984
1/7/2009,523.366,1709190016,1551024128
1/8/2009,525.882,1635991040,1524425216
1/9/2009,513.904,1626855040,1513642368
1/12/2009,501.612,1657979008,1503378432
1/13/2009,503.235,1751054976,1394665728
1/14/2009,485.679,1863788032,1414981120
1/15/2009,487.712,2238512896,1482911488
1/16/2009,491.797,2265379072,1601719808
1/20/2009,464.728,2212718080,1708415872
1/21/2009,485.214,2237339904,1785283584
1/22/2009,476.826,2164356096,1850331520
1/23/2009,479.609,1930262016,1868349440
1/26/2009,482.411,1704022016,1892041984
1/27/2009,487.718,1591713024,1888372352
1/28/2009,504.42,2046642944,1909053568
1/29/2009,487.331,1899192064,1921720448
1/30/2009,476.262,2052631040,1949496448
2/2/2009,476.638,1846172032,1964117504
